Step,AgentID,TP Born,Total effort invested,Effort invested in period (increment),Effort invested in period (marginal),Perceived returns,Actual returns
10,61,7,"(0.0, 0.0, 0.0, 10.086287512841995, 0.0, 0.0, 0.0, 0.0, 17.142261279631818, 42.80271188651477, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 28.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 28.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 408.53, 0.0, 0.0, 0.0, 0.0, 42.98, 478.71, 0.0, 0.0)","(0.0, 0.0, 0.0, 406.84, 0.0, 0.0, 0.0, 0.0, 47.8, 477.07, 0.0, 0.0)"
10,62,7,"(0.0, 0.0, 0.0, 2.5251122093575873, 0.0, 10.923787144645765, 0.0, 0.0, 0.0, 9.142291161705465, 2.5863989550471445, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5863989550471445, 0.0)","(0.0, 0.0, 0.0, 0.73, 0.0, 9.04, 0.0, 0.0, 0.0, 3.91, 13.04, 0.0)","(0.0, 0.0, 0.0, 0.82, 0.0, 9.36, 0.0, 0.0, 0.0, 4.43, 13.11, 0.0)"
10,63,7,"(0.0, 0.0, 0.0, 28.62569653981444, 0.0, 0.0, 0.0, 50.01110400856661, 0.0, 25.48675636228683, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 38.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25.48675636228683, 0.0, 0.0)","(0.0, 0.0, 0.0, 101.25, 0.0, 0.0, 0.0, 766.18, 0.0, 1232.9, 0.0, 0.0)","(0.0, 0.0, 0.0, 105.06, 0.0, 0.0, 0.0, 744.04, 0.0, 1201.95, 0.0, 0.0)"
10,64,7,"(0.0, 0.0, 0.0, 14.891971520607562, 0.0, 0.0, 0.0, 41.465023997010555, 0.0, 0.0, 15.423494734082759, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 32.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.423494734082759, 0.0)","(0.0, 0.0, 0.0, 478.11, 0.0, 0.0, 0.0, 280.82, 0.0, 0.0, 56.44, 0.0)","(0.0, 0.0, 0.0, 475.3, 0.0, 0.0, 0.0, 268.33, 0.0, 0.0, 58.23, 0.0)"
10,65,7,"(0.0, 0.0, 0.0, 7.634139529913718, 0.0, 0.0, 0.0, 4.9725178203651055, 17.29976435439103, 14.556146001474508, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 26.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.556146001474508, 0.0, 0.0)","(0.0, 0.0, 0.0, 30.84, 0.0, 0.0, 0.0, 74.41, 24.58, 52.78, 0.0, 0.0)","(0.0, 0.0, 0.0, 30.72, 0.0, 0.0, 0.0, 74.4, 25.07, 45.1, 0.0, 0.0)"
10,66,7,"(0.0, 0.0, 0.0, 9.851317465541378, 0.0, 0.0, 0.0, 11.617923405382257, 20.84577766478487, 0.0, 11.756731225004454, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 32.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.756731225004454, 0.0)","(0.0, 0.0, 0.0, 70.88, 0.0, 0.0, 0.0, 51.54, 518.37, 0.0, 79.72, 0.0)","(0.0, 0.0, 0.0, 70.81, 0.0, 0.0, 0.0, 50.86, 524.53, 0.0, 82.41, 0.0)"
10,67,7,"(0.0, 0.0, 0.0, 4.479567999904056, 0.0, 0.0, 0.0, 28.24211835344352, 16.483432180711688, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.191670685166528, 1.8083293148334718, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.191670685166528, 1.8083293148334718, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 23.64, 0.0, 0.0, 0.0, 206.28, 85.36, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 23.14, 0.0, 0.0, 0.0, 205.98, 82.41, 0.0, 0.0, 0.0)"
10,68,7,"(0.0, 0.0, 0.0, 6.25947411989484, 0.0, 0.0, 0.0, 0.0, 12.33818972023522, 35.24773008205327, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.553196870697114, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.553196870697114, 0.0, 0.0)","(0.0, 0.0, 0.0, 26.34, 0.0, 0.0, 0.0, 0.0, 529.23, 1029.76, 0.0, 0.0)","(0.0, 0.0, 0.0, 27.14, 0.0, 0.0, 0.0, 0.0, 516.11, 1032.25, 0.0, 0.0)"
10,69,7,"(0.0, 0.0, 0.0, 16.16645665301573, 0.0, 0.0, 0.0, 11.654064480618963, 22.15813588708786, 0.0, 14.86793163839365, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.86793163839365, 0.0)","(0.0, 0.0, 0.0, 169.44, 0.0, 0.0, 0.0, 304.05, 208.58, 0.0, 16.82, 0.0)","(0.0, 0.0, 0.0, 172.39, 0.0, 0.0, 0.0, 297.75, 211.11, 0.0, 17.42, 0.0)"
10,70,7,"(0.0, 0.0, 0.0, 1.2576634282954764, 0.0, 0.0, 0.0, 0.0, 12.88535650034137, 31.220616253855866, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 49.39, 0.0, 0.0, 0.0, 0.0, 228.82, 55.06, 0.0, 0.0)","(0.0, 0.0, 0.0, 49.8, 0.0, 0.0, 0.0, 0.0, 216.32, 49.91, 0.0, 0.0)"
10,71,8,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 42.10560567344657, 0.0, 0.0, 12.730330351798262, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.730330351798262, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 121.43, 0.0, 0.0, 146.52, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 115.8, 0.0, 0.0, 145.7, 0.0)"
10,72,8,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.030938643551092, 13.898709591642715, 12.756433218476083, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.756433218476083, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 189.22, 568.77, 186.75, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 191.64, 563.42, 190.03, 0.0, 0.0)"
10,73,8,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.541832734448686, 25.673848146227403, 0.0, 12.951428433238735, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 34.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.951428433238735, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 104.62, 163.45, 0.0, 193.65, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 104.36, 162.48, 0.0, 192.87, 0.0)"
10,74,8,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.011123681879731, 12.88534682974799, 16.48640576816137, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.48640576816137, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 72.1, 162.17, 375.07, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 72.31, 164.26, 372.06, 0.0, 0.0)"
10,75,8,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 29.557470446474376, 0.0, 0.0, 5.432802214819933, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.432802214819933, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 164.66, 0.0, 0.0, 51.15, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 167.65, 0.0, 0.0, 50.42, 0.0)"
10,76,8,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.29950057116097, 18.1621644901277, 12.382094373580369, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 27.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.382094373580369, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 385.0, 557.76, 517.97, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 384.13, 553.91, 517.92, 0.0, 0.0)"
10,77,8,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.935853071391087, 25.271213251983966, 0.0, 15.95576651711885, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 34.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.95576651711885, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 654.61, 447.98, 0.0, 81.27, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 665.58, 448.05, 0.0, 81.21, 0.0)"
10,78,8,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.398206347438913, 10.149867801740053, 2.604873471706121, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.604873471706121, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 382.85, 92.25, 28.25, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 383.1, 97.63, 28.2, 0.0)"
10,79,8,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.000828480511547, 20.24536004972414, 12.038904100813868, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.347274025603923, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.038904100813868, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 198.13, 928.91, 6.41, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 198.15, 939.89, 6.24, 0.0, 0.0)"
10,80,8,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.514649086578515, 0.0, 0.0, 19.540848411697812, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 35.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 19.540848411697812, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1530.92, 0.0, 0.0, 21.68, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1536.64, 0.0, 0.0, 20.18, 0.0)"
10,81,9,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.644593501985401, 0.0, 0.0, 4.628571746912321, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.628571746912321, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.36, 0.0, 0.0, 11.34, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.85, 0.0, 0.0, 12.67, 0.0)"
10,82,9,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.589672243636379, 0.0, 0.0, 6.410024085658776, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 28.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.410024085658776, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 93.41, 0.0, 0.0, 52.98, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 92.04, 0.0, 0.0, 54.29, 0.0)"
10,83,9,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 54.89037987833456, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 35.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 35.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 878.65, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 875.51, 0.0, 0.0)"
10,84,9,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.292738926341578, 0.0, 18.044793820134295, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 28.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.044793820134295, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 59.81, 0.0, 72.03, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 55.0, 0.0, 77.52, 0.0, 0.0)"
10,85,9,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 19.519794259423744, 7.798186068737127, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5719150771100487, 25.42808492288995, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5719150771100487, 7.798186068737127, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 142.58, 3.02, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 141.08, 2.86, 0.0)"
10,86,9,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.930925345813584, 0.0, 0.0, 16.296194971276293, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 32.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.296194971276293, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 609.93, 0.0, 0.0, 24.43, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 601.41, 0.0, 0.0, 23.24, 0.0)"
10,87,9,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 47.37030529202328, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1034.36, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1014.06, 0.0, 0.0)"
10,88,9,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.569554525788888, 0.0, 23.329408750490593, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 36.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.329408750490593, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 628.83, 0.0, 1140.14, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 619.97, 0.0, 1143.29, 0.0, 0.0)"
10,89,9,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 32.55734270342937, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 142.91, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 139.27, 0.0, 0.0, 0.0, 0.0)"
10,90,9,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.705631832367768, 0.0, 0.0, 10.099086325767198, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 26.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.099086325767198, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 46.29, 0.0, 0.0, 178.87, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 44.98, 0.0, 0.0, 178.79, 0.0)"
10,91,10,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 19.490600542985913, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 19.490600542985913, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 35.2, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 40.34, 0.0, 0.0)"
10,92,10,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.974194897292342, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 35.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.974194897292342, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.29, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 52.25, 0.0)"
10,93,10,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 28.872730075432166, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 37.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 28.872730075432166, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.1, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 24.04, 0.0, 0.0)"
10,94,10,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.305594194401905, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.305594194401905, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.02, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.16, 0.0)"
10,95,10,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.73571890133168, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 37.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.73571890133168, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 136.32, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 145.84, 0.0, 0.0)"
10,96,10,"(0.0, 0.0, 0.0, 4.143528401173182, 0.0, 0.0, 0.0, 5.468957084155344, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 18.16820614448286, 0.0, 0.0, 0.0, 19.83179385551714, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 4.143528401173182, 0.0, 0.0, 0.0, 5.468957084155344, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 1.81, 0.0, 0.0, 0.0, 3.37, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 1.55, 0.0, 0.0, 0.0, 3.41, 0.0, 0.0, 0.0, 0.0)"
10,97,10,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.221029105293646, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 27.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.221029105293646, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 524.68, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 529.05, 0.0, 0.0)"
10,98,10,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.353191839063435, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 32.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.353191839063435, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1246.7, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1255.43, 0.0, 0.0)"
10,99,10,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25.398187158643214, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 39.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25.398187158643214, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 265.76, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 278.59, 0.0, 0.0)"
10,100,10,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.399142547223565, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 32.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.399142547223565, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.04, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.47, 0.0)"
10,101,11,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
10,102,11,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
